id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45376151,"Luxe appartement met tuin - Rivierenbuurt, RAI",273084946,Michiel,,De Pijp - Rivierenbuurt,52.3448,4.89249,Entire home/apt,300,3,1,2022-10-12,0.55,1,0,1,0363 3201 BF76 E63B 8C7B
44784278,"Beautiful apartment in the trendy ""de Pijp"" area",19998481,Sabine,,De Pijp - Rivierenbuurt,52.35135,4.90037,Entire home/apt,180,1,3,2022-01-25,0.11,1,16,1,0363 7B35 0416 F6AC AB0F
43073771,Beach Bunker - Perfect for big group in Amsterdam,342059962,David,,Geuzenveld - Slotermeer,52.38456,4.83308,Private room,291,1,2,2020-11-22,0.07,11,349,0,Exempt
44880392,Large and cosy house on the water: free Parking,22960563,Jacqueline,,IJburg - Zeeburgereiland,52.36414,4.98215,Entire home/apt,413,3,4,2022-09-04,0.25,1,36,3,0363E86115B8D2D4C6DD
45377012,Unique Cockpit Suite near Amsterdam Center + Complimentary Spa Access,325145663,Reservations,,Slotervaart,52.34732,4.8309,Private room,386,1,0,,,15,322,0,Exempt
45377039,Pleasant Single Room near Amsterdam Center,325145663,Reservations,,De Aker - Nieuw Sloten,52.34553,4.83014,Private room,126,1,9,2022-10-25,0.54,15,335,5,Exempt
43073833,Mandrill Cave with Street Art in Amsterdam,342059962,David,,Geuzenveld - Slotermeer,52.38432,4.83181,Private room,178,1,1,2020-07-20,0.03,11,288,0,Exempt
44887624,70m2 apartment and 2 city bikes in Bos&Lommer,54517933,Joep,,Bos en Lommer,52.38063,4.85969,Entire home/apt,125,4,6,2022-05-16,0.22,1,0,2,0363 0FCE 04D1 3082 6522
44947670,Eco-friendly Split-level Double Room at Westerpark,237371423,Conscious Hotel Westerpark,,Westerpark,52.38737,4.87419,Private room,184,1,20,2022-10-30,0.72,9,316,3,Exempt
43091798,Spacious apartment (100m2) in Amsterdam South,11759510,Karel,,De Pijp - Rivierenbuurt,52.34249,4.9065,Entire home/apt,400,2,1,2022-08-17,0.27,1,189,1,03631EA72EAE4F5B45D9
44955539,Spacious ground floor apartment with garden,350693712,Jacco,,Watergraafsmeer,52.35356,4.93903,Entire home/apt,270,3,3,2022-10-23,0.76,1,0,3,0363 F9A4 5C49 6852 46F7
44986373,Appartement in Amsterdam met uitzicht en tuin,363062312,Jeroen,,Oud-Oost,52.36022,4.91218,Entire home/apt,200,4,10,2022-09-04,0.37,1,0,4,0363 5EF9 ECF2 115B AB07
45377198,Disabled Twin Room near Amsterdam Center,325145663,Reservations,,Slotervaart,52.3469,4.83133,Private room,136,1,6,2022-07-06,0.22,15,346,2,Exempt
45377781,Beautiful Triple Room near Amsterdam Center - 3 people,325145663,Reservations,,Slotervaart,52.34773,4.83009,Private room,181,1,39,2022-11-02,2.28,15,328,31,Exempt
43094562,Bespoke design apt in up-and-coming Noord,5369728,Meli,,Oud-Noord,52.38845,4.92262,Entire home/apt,200,2,9,2022-09-13,1.19,2,199,9,0363 C671 C368 756A 3014
44997929,Light & spacious apartment with rooftop terrace,19324027,Elke,,De Baarsjes - Oud-West,52.37275,4.86335,Entire home/apt,450,3,14,2022-11-17,0.52,1,30,6,0363 5C16 AD3E E1D1 8E2C
45045046,Eco-friendly Double Room by Vondelpark,363404652,Conscious Hotel The Tire Station,,De Baarsjes - Oud-West,52.35815,4.85627,Private room,116,1,1440,2022-11-21,51.99,4,340,724,Exempt
45047727,Eco-friendly Double Room + Parking,363404652,Conscious Hotel The Tire Station,,De Baarsjes - Oud-West,52.35728,4.85539,Private room,146,1,133,2022-11-20,4.90,4,341,38,Exempt
43095925,Acostar Hotel,311323273,Acostar Hotel,,Centrum-Oost,52.36531,4.88578,Hotel room,0,1,0,,,1,0,0,
45051990,Eco-friendly Double King Room in Museum Quarter,363449935,Conscious Hotel Museum Square,,Zuid,52.35555,4.878,Private room,211,1,20,2022-10-30,0.73,3,334,8,Exempt
45377802,Spacious Junior Suite near Amsterdam Center + Free Spa Access,325145663,Reservations,,Slotervaart,52.34702,4.83143,Private room,186,1,0,,,15,357,0,Exempt
43121799,2 Bedroom with 30m2 of terrace in great location,48886011,Santiago,,De Baarsjes - Oud-West,52.36164,4.86061,Entire home/apt,150,5,1,2021-04-17,0.05,1,76,0,0363 7E2B 4B0F FAD7 1461
45394197,Luxe appartement in groen Amsterdam Noord,367055105,Ingrid,,Noord-West,52.40024,4.92208,Entire home/apt,144,3,25,2022-11-13,3.85,1,111,25,0363 BBD0 3DAF 8A81 F2D5
45420897,Cosy private apartment in Amsterdam West,46465739,Gabriel,,De Baarsjes - Oud-West,52.36864,4.86289,Entire home/apt,250,2,5,2022-11-05,0.83,1,4,5,ABCD 1234 AB12 89EF A0F8
43148414,Luxury Suites Amsterdam,318649852,Luxury Suites,,Centrum-Oost,52.37036,4.90574,Hotel room,0,1,0,,,1,0,0,
45429116,Eco-friendly Triple Room by Vondelpark,363404652,Conscious Hotel The Tire Station,,Zuid,52.35643,4.8557,Private room,185,1,227,2022-11-14,8.69,4,337,130,Exempt
43233137,Private Vacation Apartment #6 in ArtHotel by metro,323946609,Erwin,,Bijlmer-Centrum,52.30751,4.95422,Private room,161,3,67,2022-11-17,2.16,4,51,44,Exempt
43254740,Cozy room Mercedesbnb Amsterdam center,143465074,Isabel,,Centrum-West,52.38066,4.88726,Private room,123,1,12,2022-07-13,0.93,2,214,11,0363 9C34 702F 1D97 1F95
45457698,Houseboat. Private quiet room in a great location,239030156,Rene,,Oostelijk Havengebied - Indische Buurt,52.36579,4.93523,Private room,100,4,0,,,1,0,0,0363 E711 807D B216 DCFA
43282793,Private Vacation Apartment #4 in ArtHotel by metro,323946609,Erwin,,Bijlmer-Centrum,52.30752,4.95341,Private room,161,3,74,2022-11-13,2.49,4,75,47,Exempt
45461175,Luxury Park View Apartment in Amsterdam East,367777006,Jason,,Oud-Oost,52.36076,4.92498,Entire home/apt,404,4,31,2022-11-23,1.84,1,94,25,0363 34B1 1AED AF50 A7F0
45463326,"Private Twin Room, Euphemia Hotel , city centre",367808546,Galanti,,Centrum-Oost,52.35998,4.89264,Private room,111,1,155,2022-12-01,5.84,7,94,103,0363 45EF 2B9F 6E98 6026
45052084,Eco-friendly Triple Room in Museum Quarter,363449935,Conscious Hotel Museum Square,,Zuid,52.3549,4.87732,Private room,262,1,63,2022-11-13,2.26,3,329,19,Exempt
45052408,"Eco-friendly WOW Room - garden, bathtub & king bed",363449935,Conscious Hotel Museum Square,,Zuid,52.3558,4.87658,Private room,261,1,9,2022-09-13,0.32,3,255,1,Exempt
43282992,Bedroom on own floor with en-suite bathroom,64761891,Lisa,,Bijlmer-Oost,52.31458,4.98477,Private room,49,1,98,2022-11-29,6.35,1,2,85,0363 F12E F397 D6E0 9880
45052496,Cosy studio close to Anne Frank House,349856190,Niki,,Centrum-West,52.3756,4.88361,Private room,138,2,52,2022-11-29,2.68,1,183,36,0363BF1693B5DD05B60E
45464344,"Private Double Room, Euphemia Hotel , city centre",367808546,Galanti,,Centrum-Oost,52.36166,4.89138,Private room,108,1,281,2022-12-01,10.86,7,97,199,0363 45EF 2B9F 6E98 6026
45464448,"Private 4 person room, Euphemia Hotel, city center",367808546,Galanti,,Centrum-Oost,52.35991,4.89047,Private room,124,1,140,2022-11-25,5.42,7,106,129,0363 45EF 2B9F 6E98 6026
45464812,Cosy apartment with a canal view,79058909,Jan,,De Baarsjes - Oud-West,52.369919,4.857575,Entire home/apt,185,2,20,2022-05-03,1.19,1,161,10,0363 F2EA DC61 C412 F448
45465056,"2 new studios, own bathrooms",314064340,Mike,,Oud-Noord,52.38293,4.91388,Private room,220,3,23,2022-10-26,1.23,3,135,13,0363 E7EC E4D6 048C 0370
45053158,Charming Garden Cottage in the Canal Belt,363483963,Annemieke,,Centrum-West,52.37551,4.88464,Private room,499,1,0,,,2,29,0,Exempt
45488821,Montelbaanstower houseboat in Nieuwmarkt Area,12951957,Cees,,Centrum-Oost,52.37091,4.90694,Private room,180,3,14,2022-03-12,0.57,2,128,2,0363 ED39 D952 2A09 A367
43306914,Luxury Canal House room historical city centre,340915276,Maikel,,Centrum-West,52.3747,4.88926,Private room,233,2,12,2022-10-24,0.71,2,38,8,036360E30AD9B93F00D2
43343986,Watervilla in Amsterdam with free parking,6345107,Jeroen,,IJburg - Zeeburgereiland,52.35134,5.00153,Entire home/apt,350,6,8,2022-08-27,0.51,1,210,7,0363 3D8C 9ABB 3F00 B405
45525551,Attic room in the city centre of Amsterdam. ,367471411,Prestige Hotel,,Zuid,52.35937,4.88192,Private room,96,1,12,2021-02-02,0.45,3,93,0,Exempt
45525638,Standard double room in one of the best streets of Amsterdam. ,367471411,Prestige Hotel,,Zuid,52.35929,4.8825,Private room,119,1,13,2021-01-27,0.49,3,93,0,Exempt
45525740,Family room (4 persons) with a bunk bed & double bed in the city centre of Amsterdam.  ,367471411,Prestige Hotel,,Zuid,52.35914,4.88228,Private room,131,1,2,2020-10-04,0.07,3,93,0,Exempt
45058873,Post Apocalypse AirBnB Studio with LASERS!,107248677,San,,Osdorp,52.35873,4.79776,Entire home/apt,400,2,0,,,2,0,0,0363 74F8 02C2 0614 C950
45060614,Best Studio Amsterdam,363450475,Chuks,,Noord-Oost,52.40414,4.9344,Entire home/apt,151,12,0,,,1,180,0,BBAA7654AK7469WEB9J1
45061006,"Canal view, ground floor, spacious - family",363588623,Louise,,Centrum-Oost,52.36402,4.88912,Private room,285,3,3,2022-10-29,0.48,1,97,3,0363 91C7 0EFB 6C2F 6B05
45061935,Big Luxury Apartment 15 mins from Central Station,56809984,Mike,,IJburg - Zeeburgereiland,52.35196,5.00598,Entire home/apt,102,1,19,2022-11-26,0.72,1,0,17,0363 6645 D5F0 8217 DEE4
43388765,Van Westhouse #1 City centre canal house studio!,19228755,Thedie,,Centrum-Oost,52.372486,4.902688,Private room,122,5,41,2022-11-24,1.36,2,69,28,0363 1DC0 689E D5BC 41B3
45072261,Bed in 8 Bed Dorm,237150727,The Flying Pig Uptown,,Zuid,52.360321,4.878403,Hotel room,35,1,31,2020-11-20,1.12,3,0,0,Exempt
45539425,STAY HIP IN OUR SEMI-PRIVATE BUNK POD FOR 1,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Shared room,56,1,268,2022-12-03,29.34,12,192,268,Exempt
45539466,STAY COSY IN OUR BUNK ROOM WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,108,1,59,2022-11-30,6.37,12,189,59,Exempt
45075197,Cosy apartment next to the park,348181363,Olga,,Slotervaart,52.36051,4.84316,Entire home/apt,133,7,0,,,1,0,0,0363 C3D9 9D1C 46D7 5E1E
43388883,City centre apartment 2 on corner of two canals,19228755,Thedie,,Centrum-Oost,52.37253,4.90261,Private room,143,5,46,2022-11-16,1.55,2,70,33,0363 1DC0 689E D5BC 41B3
45094902,Stunning Canal View Triple Room in the Canal Belt,363483963,Annemieke,,Centrum-West,52.37642,4.88493,Private room,481,1,1,2022-05-23,0.15,2,12,1,Exempt
45109092,NEW! Canalview @k.gracht-centerpoint A'dam - cosy,364305280,Arnold,,Centrum-Oost,52.36375,4.89703,Private room,110,1,120,2022-11-28,4.34,15,261,73,0363 4C15 C813 9E17 4D2A
45539504,STAY CLOSE IN OUR SEMI-PRIVATE BUNK POD FOR 2,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Shared room,94,1,106,2022-11-25,11.52,12,243,106,Exempt
43486642,Tropical Studio 🌿 Self Check-In ✨ Close to Central,27089844,Laurence,,Watergraafsmeer,52.3386,4.91947,Entire home/apt,90,3,19,2022-07-04,0.65,1,0,5,0363665BBFE68F5D025A
45539565,STAY COMFORTABLE IN OUR BUNK ROOM ++ WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,130,1,6,2022-11-03,1.24,12,331,6,Exempt
45110826,NEW studio on best location you can get! @k.gracht,364305280,Arnold,,Centrum-Oost,52.36419,4.89705,Private room,87,1,113,2022-12-01,4.09,15,263,73,0363 4C15 C813 9E17 4D2A
43495835,Captain Pippi; Amsterdam's finest Houseboat,53730026,Eveline,,Noord-Oost,52.3839,4.96424,Entire home/apt,450,4,4,2022-08-06,0.14,1,74,2,0363 DF9D 63BC 07D5 F6F7
45196643,Entire House 1 metro stop from Central Station!,8239523,Mart,,Oud-Noord,52.3925,4.91593,Entire home/apt,200,5,0,,,1,0,0,0363 D31D 589F 4C09 30BC
45210760,Deckhouse on houseboat // Studio on Houseboat,365210971,Kris,,Oostelijk Havengebied - Indische Buurt,52.37116,4.94776,Private room,100,3,60,2022-11-27,2.27,1,44,45,0363 B14F 8888 E219 4B8E
45237781,The Ship's Cabin,9997986,Sabine,,IJburg - Zeeburgereiland,52.3612,4.98969,Private room,125,2,19,2022-11-12,0.69,1,305,16,0363 2C70 B7FC F934 5B3E
45263150,"A+ appartement met dakterras, balkon en ligbad",6273312,Casper,,De Pijp - Rivierenbuurt,52.35136,4.88668,Entire home/apt,249,2,11,2022-11-08,0.41,1,0,8,03635B9318F0CE3A3D12
45539609,STAY FAMILIAR IN OUR BUNK ROOM FOR 4 WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,190,1,5,2022-10-05,0.66,12,125,5,Exempt
45539647,STAY ELEGANT IN OUR EPIC BUNK ROOM + WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,169,1,0,,,12,123,0,Exempt
45539684,STAY SMART IN OUR BUNK ROOM + WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,119,1,176,2022-11-30,20.23,12,330,176,Exempt
43568455,Gezellig appartement met uitzicht op de Amstel,115638658,Roosje,,Oud-Oost,52.36007,4.90727,Entire home/apt,115,2,6,2021-08-29,0.21,3,0,0,0363 FBF0 6B8E 5BED A578
45539735,STAY STYLISH IN OUR EPIC BUNK ROOM WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,147,1,7,2022-10-02,0.96,12,132,7,Exempt
45263913,Beautiful design house in 'de Pijp' + garden,6111974,Rianne,,De Pijp - Rivierenbuurt,52.35372,4.89213,Entire home/apt,250,6,6,2022-09-14,0.22,1,55,4,0363 98CB CA60 FBE7 B785
45982109,Ecomama - Superior Double En-suite Room,372015241,Ecomama,,Centrum-Oost,52.37057,4.90594,Private room,201,1,0,,,7,0,0,Exempt
45982523,Ecomama - Twin private cabin,372015241,Ecomama,,Centrum-Oost,52.37091,4.90566,Private room,145,1,5,2022-08-22,0.71,7,0,5,Exempt
45539791,STAY FABULOUS IN OUR MOST EPIC ROOM WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,195,1,1,2022-10-08,0.51,12,96,1,Exempt
43574908,Superior double room - Higher Love ,243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.35294,4.89823,Private room,144,1,0,,,8,259,0,Exempt
45539834,STAY TOGETHER IN OUR BUNK ROOM FOR 3 WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,160,1,52,2022-10-22,5.65,12,322,52,Exempt
45539870,STAY SOCIAL IN OUR BUNK ROOM FOR 5 WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,264,1,38,2022-11-21,4.15,12,299,38,Exempt
45985252,Cosy apartment right in the city center!,372765497,Nikolay,,Centrum-West,52.371689,4.894881,Private room,180,2,59,2022-11-28,2.42,1,327,42,03638D75F723496158BA
43574912,Small double room - The Love Shack,243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.35271,4.8967,Private room,124,1,7,2022-07-20,0.24,8,272,2,Exempt
43574913,Quad room / 2 double beds - Double Impact ,243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.3547,4.89787,Private room,172,1,34,2022-11-21,1.18,8,290,18,Exempt
45998980,Ecomama - Bed in 8-bed backpacker dorm,372015241,Ecomama,,Centrum-Oost,52.36923,4.90604,Shared room,45,1,13,2022-06-23,1.70,7,0,13,Exempt
45539926,STAY FRIENDLY IN OUR BUNK ROOM FOR 4 WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,214,1,12,2022-09-06,1.51,12,122,12,Exempt
45586950,The Hendrick's Hotel: Royal Bath,369191693,The Hendrick'S Hotel,,Centrum-Oost,52.37236,4.90693,Private room,306,1,6,2022-08-24,0.23,8,339,3,Exempt
45999354,Ecomama - Bed in 5-bed hipster dorm,372015241,Ecomama,,Centrum-Oost,52.37008,4.90778,Shared room,54,1,5,2022-05-24,0.33,7,0,4,Exempt
43574916,VIP Suite - Lust for Life,243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.35477,4.89782,Private room,151,1,2,2022-10-17,0.68,8,147,2,Exempt
43574919,Quad room / Bunk beds - The Fantastic Four,243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.35461,4.89785,Private room,186,1,18,2022-10-24,0.62,8,300,14,Exempt
46046336,Cozy home with a green terrace,11115090,Sinem,,Centrum-West,52.38193,4.88534,Entire home/apt,290,4,3,2022-10-26,0.39,1,121,3,ABCD 1234 AB13 89EF A0F9
46047915,Spacious&luxurious private apartment with terrace,51931481,Allard,,Oud-Oost,52.35637,4.91839,Entire home/apt,225,21,1,2022-07-24,0.22,1,157,1,0363 A07F 0A52 EDDE C20E
43575827,Single room - The Highlander,243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.35456,4.89645,Private room,112,1,19,2022-10-24,0.65,8,308,16,Exempt
46115777,City Centre Canal View Studio,2028878,James,,Centrum-West,52.36765,4.88049,Entire home/apt,70,3,4,2022-06-23,0.16,5,0,1,Exempt
46136282,Lovely apartment in de Pijp,188162979,Imme,,De Pijp - Rivierenbuurt,52.35027,4.89171,Entire home/apt,105,2,6,2022-06-01,0.25,1,0,4,0363 369F F69D B0AB B612
46159688,Casa Nautica with sunny garden,363479394,Jesse,,De Pijp - Rivierenbuurt,52.35222,4.89184,Entire home/apt,225,2,19,2022-06-12,0.76,1,0,6,0363 E143 3987 00F5 96FD
46293762,Canal Suites in center + sauna + parking option,74020496,Willem,,Centrum-West,52.36821,4.88274,Private room,329,2,10,2022-10-30,0.72,3,60,9,0363 0D29 E32B E5F4 984E
45588996,16th century entire appartement center Amsterdam,19943613,Floris,,Centrum-West,52.36873,4.88857,Entire home/apt,350,3,2,2022-07-09,0.08,1,11,1,0363 F5AE 7700 715B B97D
45589408,The Hendrick's Hotel: Royal Sky,369191693,The Hendrick'S Hotel,,Centrum-Oost,52.3747,4.90634,Private room,287,1,2,2021-11-02,0.10,8,320,0,Exempt
45589540,The Hendrick's Hotel: High King Quarters,369191693,The Hendrick'S Hotel,,Centrum-Oost,52.37378,4.90505,Private room,280,1,2,2021-07-11,0.08,8,320,0,Exempt
45589621,The Hendrick's Hotel: King Quarters,369191693,The Hendrick'S Hotel,,Centrum-Oost,52.37248,4.90522,Private room,245,1,2,2020-12-14,0.08,8,313,0,Exempt
45589687,The Hendrick's Hotel: Deluxe Twin Room,369191693,The Hendrick'S Hotel,,Centrum-Oost,52.37447,4.90719,Private room,263,1,2,2022-06-11,0.13,8,322,1,Exempt
45589752,The Hendrick's Romance Suite,369191693,The Hendrick'S Hotel,,Centrum-Oost,52.37421,4.90672,Private room,306,1,0,,,8,301,0,Exempt
45589826,Hendrick's 4 person Vault Suite - Semi-Basement,369191693,The Hendrick'S Hotel,,Centrum-Oost,52.37431,4.90538,Private room,359,1,3,2022-05-21,0.12,8,264,1,Exempt
45589926,Hendrick's 3 person Family Quarters,369191693,The Hendrick'S Hotel,,Centrum-Oost,52.37425,4.90723,Private room,294,1,0,,,8,278,0,Exempt
45591405,Luxurious 2 Bedroom Apartment - Canal view,368947992,Nelson,,Centrum-West,52.37007,4.87567,Private room,328,2,20,2022-11-08,0.76,1,101,13,0363 BA24 303D 6050 9EAF
45600909,Hotel Not Hotel Amsterdam: Casa no Casa,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36695,4.86018,Private room,168,1,12,2022-11-25,0.54,20,275,4,Exempt
45615057,Hotel Not Hotel Amsterdam: Casa no Casa 13A,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36526,4.85969,Private room,96,1,46,2022-10-06,1.84,20,288,18,Exempt
45615193,Hotel Not Hotel Amsterdam: Crisis Free Zone,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.3673,4.85959,Private room,94,1,24,2022-10-18,1.40,20,343,9,Exempt
46327995,Romantic studio for two at peaceful location!,67194840,Xandra,,IJburg - Zeeburgereiland,52.35592,4.99837,Private room,79,2,34,2022-11-14,1.44,1,76,28,0363 76EF AAD5 5DE5 64B9
46345724,Artis Zoo Studio,375101204,Dennis & Mayra,,Oud-Oost,52.36286,4.91999,Private room,133,3,0,,,1,0,0,0363 EB9B 52EA B671 2DF5
45615277,Hotel Not Hotel Amsterdam: Mr de With,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36735,4.86146,Private room,96,1,41,2022-11-25,1.58,20,289,19,Exempt
45615306,Hotel Not Hotel Amsterdam: Mrs de With,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36565,4.86157,Private room,129,1,6,2021-11-08,0.40,20,318,0,Exempt
45615322,Hotel Not Hotel Amsterdam: Sin City First Floor,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36541,4.8592,Private room,96,1,25,2022-10-19,1.54,20,326,13,Exempt
43575856,Triple room - Ménage a trois,243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.35283,4.89699,Private room,156,1,2,2022-11-14,0.07,8,247,1,Exempt
46346104,Weesper Studio One,375103437,Dick & Fleur,,Oud-Oost,52.36052,4.90946,Private room,98,3,12,2022-11-14,0.77,2,356,8,0363 14D4 DF79 9868 F4F0
46346167,Weesper Studio Two,375103437,Dick & Fleur,,Centrum-Oost,52.3609,4.90943,Private room,98,3,31,2022-09-29,1.82,2,356,18,0363 14D4 DF79 9868 F4F0
43584775,"Stylish, Lovely apartment Jordaan Area, Canals.",73954794,Stéphanie,,Centrum-West,52.38003,4.8831,Entire home/apt,250,1,3,2022-03-06,0.22,2,58,2,0363 80BF 1001 0334 60E8
45620644,Authentic canalhouse in the heart of the centrum,191039412,Melanie,,Centrum-Oost,52.35961,4.89535,Entire home/apt,195,3,4,2022-10-06,1.13,1,22,4,0363D2E84A5E6B9BD37E
45635875,Lovely renovated appartment with rooftop terrace.,39131626,Miquel,,Oud-Oost,52.35922,4.92579,Entire home/apt,98,26,3,2022-05-23,0.12,1,153,1,0363 42C2 36CA 2B73 B7C1
46346561,Spui's the Limit,375106479,Jessica,,Centrum-West,52.37043,4.8902,Private room,95,3,6,2022-09-01,0.48,1,352,5,0363 215E 7869 8A01 5579
43600284,prinsenhuis beautiful apartments overlooking canal,93743075,Kelsey,,Centrum-Oost,52.36331,4.89307,Private room,1200,1,0,,,2,365,0,036309580557ADA88EF3
46347062,Caesars Studio,375110745,Aurély,,Centrum-West,52.36707,4.8856,Private room,127,3,13,2022-10-20,0.69,1,352,9,0363 54DB B79F CFFA 4ECE
46347644,Emperor Studio,375115784,Niels And Lena,,Centrum-West,52.36605,4.88591,Private room,101,3,26,2022-09-29,1.73,2,352,25,0363 46F6 1E21 0C30 5B9D
46347796,Lil' Dutch Studio,375115784,Niels And Lena,,Centrum-West,52.36772,4.88426,Private room,101,3,19,2022-11-14,0.79,2,352,12,0363 46F6 1E21 0C30 5B9D
46348037,Rembrandt Studio One,375118891,Anouk,,Centrum-West,52.36722,4.89531,Private room,98,3,28,2022-10-13,1.51,2,352,20,0363 3F3C EAA1 0BE9 138B
45646002,Cosy private room in de 'Pijp' area,369786243,Paula,,De Pijp - Rivierenbuurt,52.35533,4.89063,Private room,104,3,65,2022-11-27,2.60,2,354,51,0363 A5D7 5779 8198 558A
45646849,Garden private room in de 'Pijp' area,369786243,Paula,,De Pijp - Rivierenbuurt,52.35512,4.88909,Private room,106,3,68,2022-11-27,3.87,2,339,56,0363 A5D7 5779 8198 558A
